path,direct,layer1,00000,00001,00010,00011,00100,00101,00110,00111,01000,01001,01010,01011,01100,01101,01110,01111,10000,10001,10010,10011,10100,10101,10110,10111,11000,11001,11010,11011,11100,11101,11110,11111
10001,-9004528.94222,-11053647945.6,-6201835034.48,3.66532267744e+12,3.74554182164e+12,-1.37958005099e+15,3.66532267744e+12,-1.34950496812e+15,-2.24082102081e+15,5.26408808725e+17,3.74554182164e+12,-2.24082102081e+15,-2.85330648275e+15,1.09405917365e+18,-1.37958005099e+15,5.26408808725e+17,1.09405917365e+18,-2.8963670959e+20,-3.24934046903e+13,2.24598569205e+16,1.80686194327e+16,-8.64443633281e+18,2.24598569205e+16,-6.08276100051e+18,-1.54353667739e+19,1.72487954509e+21,1.80686194327e+16,-1.54353667739e+19,-1.35298025877e+19,8.69859519278e+21,-8.64443633281e+18,1.72487954509e+21,8.69859519278e+21,-7.86494691096e+23
10010,20570465.1622,57175967857.6,-23297868330.5,3.83328341241e+12,1.93925228191e+13,-1.65309062138e+15,3.83328341241e+12,-2.26584016104e+15,-2.95184884067e+15,1.11167426623e+18,1.93925228191e+13,-2.95184884067e+15,-1.94307677569e+16,1.35937346206e+18,-1.65309062138e+15,1.11167426623e+18,1.35937346206e+18,-6.92398905865e+20,-1.48998096481e+14,1.80686194327e+16,1.43246157674e+17,-6.63950132482e+18,1.80686194327e+16,-1.61543134649e+19,-1.28142147252e+19,9.14473563555e+21,1.43246157674e+17,-1.28142147252e+19,-1.56783968323e+20,2.32122375636e+21,-6.63950132482e+18,9.14473563555e+21,2.32122375636e+21,-6.62431879012e+24
10011,5059658611.66,1.10220163074e+13,2.07670861474e+12,-1.3569457492e+15,-1.59611659266e+15,7.82679519363e+17,-1.3569457492e+15,5.10584501482e+17,1.08270061367e+18,-2.8970561128e+20,-1.59611659266e+15,1.08270061367e+18,1.27404370154e+18,-6.67282572753e+20,7.82679519363e+17,-2.8970561128e+20,-6.67282572753e+20,2.0808917847e+23,8.83799192342e+15,-8.64443633281e+18,-6.63950132482e+18,5.7962842545e+21,-8.64443633281e+18,1.59551981081e+21,8.75023258993e+21,-6.44182541103e+23,-6.63950132482e+18,8.75023258993e+21,2.40675308261e+21,-6.18440279195e+24,5.7962842545e+21,-6.44182541103e+23,-6.18440279195e+24,4.77332045793e+23
10100,-9004528.94222,-11053647945.6,-6201835034.48,3.66532267744e+12,3.74554182164e+12,-1.37958005099e+15,3.66532267744e+12,-1.34950496812e+15,-2.24082102081e+15,5.26408808725e+17,3.74554182164e+12,-2.24082102081e+15,-2.85330648275e+15,1.09405917365e+18,-1.37958005099e+15,5.26408808725e+17,1.09405917365e+18,-2.8963670959e+20,-3.24934046903e+13,2.24598569205e+16,1.80686194327e+16,-8.64443633281e+18,2.24598569205e+16,-6.08276100051e+18,-1.54353667739e+19,1.72487954509e+21,1.80686194327e+16,-1.54353667739e+19,-1.35298025877e+19,8.69859519278e+21,-8.64443633281e+18,1.72487954509e+21,8.69859519278e+21,-7.86494691096e+23
10101,-24126586859.3,-3.56139592548e+13,3.79829868763e+12,-1.38731240135e+15,-2.31311308271e+15,5.32831631087e+17,-1.38731240135e+15,2.98536768191e+18,5.78832631858e+17,-1.31013389162e+21,-2.31311308271e+15,5.78832631858e+17,2.93396645818e+18,-1.51943224115e+20,5.32831631087e+17,-1.31013389162e+21,-1.51943224115e+20,8.21881231465e+23,2.31849069099e+16,-6.08276100051e+18,-1.61543134649e+19,1.59551981081e+21,-6.08276100051e+18,1.81482814068e+22,1.64222030368e+21,-8.16529960594e+24,-1.61543134649e+19,1.64222030368e+21,2.22107456837e+22,3.85718792298e+23,1.59551981081e+21,-8.16529960594e+24,3.85718792298e+23,5.92035757963e+27
10110,20868826959,3.20754255128e+13,3.63123511061e+12,-2.21500827547e+15,-2.84765672372e+15,1.09114078748e+18,-2.21500827547e+15,5.48687470557e+17,2.75816734193e+18,-1.53719732538e+20,-2.84765672372e+15,2.75816734193e+18,1.43699430691e+18,-1.71948354498e+21,1.09114078748e+18,-1.53719732538e+20,-1.71948354498e+21,3.14168829339e+21,1.75657824005e+16,-1.54353667739e+19,-1.28142147252e+19,8.75023258993e+21,-1.54353667739e+19,1.64222030368e+21,2.06058432505e+22,2.32471171397e+23,-1.28142147252e+19,2.06058432505e+22,2.5618634167e+21,-1.34654180153e+25,8.75023258993e+21,2.32471171397e+23,-1.34654180153e+25,-1.25627264602e+27
10111,1.84213064367e+13,2.54495106072e+16,-1.45860857432e+15,5.49933370951e+17,1.13846297721e+18,-2.9798698169e+20,5.49933370951e+17,-1.31093472929e+21,-1.67886798818e+20,8.05715040559e+23,1.13846297721e+18,-1.67886798818e+20,-1.81797799247e+21,4.88753418945e+21,-2.9798698169e+20,8.05715040559e+23,4.88753418945e+21,-6.25541632901e+26,-9.09144436526e+18,1.72487954509e+21,9.14473563555e+21,-6.44182541103e+23,1.72487954509e+21,-8.16529960594e+24,2.32471171397e+23,5.70680266591e+27,9.14473563555e+21,2.32471171397e+23,-1.43202471212e+25,-1.36482915853e+27,-6.44182541103e+23,5.70680266591e+27,-1.36482915853e+27,-4.75043911156e+30
11000,20570465.1622,57175967857.6,-23297868330.5,3.83328341241e+12,1.93925228191e+13,-1.65309062138e+15,3.83328341241e+12,-2.26584016104e+15,-2.95184884067e+15,1.11167426623e+18,1.93925228191e+13,-2.95184884067e+15,-1.94307677569e+16,1.35937346206e+18,-1.65309062138e+15,1.11167426623e+18,1.35937346206e+18,-6.92398905865e+20,-1.48998096481e+14,1.80686194327e+16,1.43246157674e+17,-6.63950132482e+18,1.80686194327e+16,-1.61543134649e+19,-1.28142147252e+19,9.14473563555e+21,1.43246157674e+17,-1.28142147252e+19,-1.56783968323e+20,2.32122375636e+21,-6.63950132482e+18,9.14473563555e+21,2.32122375636e+21,-6.62431879012e+24
11001,20868826959,3.20754255128e+13,3.63123511061e+12,-2.21500827547e+15,-2.84765672372e+15,1.09114078748e+18,-2.21500827547e+15,5.48687470557e+17,2.75816734193e+18,-1.53719732538e+20,-2.84765672372e+15,2.75816734193e+18,1.43699430691e+18,-1.71948354498e+21,1.09114078748e+18,-1.53719732538e+20,-1.71948354498e+21,3.14168829339e+21,1.75657824005e+16,-1.54353667739e+19,-1.28142147252e+19,8.75023258993e+21,-1.54353667739e+19,1.64222030368e+21,2.06058432505e+22,2.32471171397e+23,-1.28142147252e+19,2.06058432505e+22,2.5618634167e+21,-1.34654180153e+25,8.75023258993e+21,2.32471171397e+23,-1.34654180153e+25,-1.25627264602e+27
11010,-80812535078.9,-2.0039769151e+14,2.00188196854e+13,-3.05070722835e+15,-1.95784086759e+16,1.38237851399e+18,-3.05070722835e+15,2.9048168373e+18,1.62190038943e+18,-1.80073187424e+21,-1.95784086759e+16,1.62190038943e+18,3.80415342519e+19,-1.01866354665e+21,1.38237851399e+18,-1.80073187424e+21,-1.01866354665e+21,1.84378912885e+24,1.46752666571e+17,-1.35298025877e+19,-1.56783968323e+20,2.40675308261e+21,-1.35298025877e+19,2.22107456837e+22,2.5618634167e+21,-1.43202471212e+25,-1.56783968323e+20,2.5618634167e+21,3.26113091407e+23,1.71781019616e+24,2.40675308261e+21,-1.43202471212e+25,1.71781019616e+24,1.68580340318e+28
11011,-1.53481062992e+13,-3.07692542935e+16,-1.53390583289e+15,1.05926080596e+18,1.28604166847e+18,-6.67354791821e+20,1.05926080596e+18,-1.24438042647e+20,-1.70414461257e+21,-3.25001873715e+21,1.28604166847e+18,-1.70414461257e+21,-8.96719832909e+20,1.77431681572e+24,-6.67354791821e+20,-3.25001873715e+21,1.77431681572e+24,-6.62243805686e+24,-6.51829088055e+18,8.69859519278e+21,2.32122375636e+21,-6.18440279195e+24,8.69859519278e+21,3.85718792298e+23,-1.34654180153e+25,-1.36482915853e+27,2.32122375636e+21,-1.34654180153e+25,1.71781019616e+24,1.60122224638e+28,-6.18440279195e+24,-1.36482915853e+27,1.60122224638e+28,1.53268137646e+30
11100,5059658611.66,1.10220163074e+13,2.07670861474e+12,-1.3569457492e+15,-1.59611659266e+15,7.82679519363e+17,-1.3569457492e+15,5.10584501482e+17,1.08270061367e+18,-2.8970561128e+20,-1.59611659266e+15,1.08270061367e+18,1.27404370154e+18,-6.67282572753e+20,7.82679519363e+17,-2.8970561128e+20,-6.67282572753e+20,2.0808917847e+23,8.83799192342e+15,-8.64443633281e+18,-6.63950132482e+18,5.7962842545e+21,-8.64443633281e+18,1.59551981081e+21,8.75023258993e+21,-6.44182541103e+23,-6.63950132482e+18,8.75023258993e+21,2.40675308261e+21,-6.18440279195e+24,5.7962842545e+21,-6.44182541103e+23,-6.18440279195e+24,4.77332045793e+23
